Unnamed: 0,land,regbez,kreis,gemeinde,jahr,monat,stunde,wochentag,kategorie,art,typ,licht,strzustand,ist_rad,ist_pkw,ist_fuss,ist_krad,ist_gkfz,ist_sonstige,linrefx,linrefy,xgcswgs84,ygcswgs84,ags
172444,9,1,62,0,2018,2,1,1,3,1,7,2,1,0,1,0,0,0.0,0,687946.1657,5338746.0238,11.528146769000044,48.17413762500007,09162000
172445,9,1,62,0,2018,1,18,4,3,4,2,2,0,0,1,0,1,0.0,0,696850.9051,5335100.5976,11.646112309000046,48.13867938000004,09162000
172446,9,1,62,0,2018,2,15,1,3,6,3,0,1,0,1,1,0,0.0,0,690714.1621,5336277.4606,11.564235091000056,48.15112582300003,09162000
172448,9,1,62,0,2018,1,18,4,3,5,3,2,0,1,1,0,0,0.0,0,688297.8207,5334565.1071,11.531022180000036,48.13645483500005,09162000
172449,9,1,62,0,2018,2,15,1,3,7,7,0,0,1,0,0,0,0.0,0,689756.7312,5336452.7209,11.551453429000048,48.15298742200008,09162000
172450,9,1,62,0,2018,2,19,1,3,0,1,2,2,1,0,0,0,0.0,0,692268.9205,5334890.3459,11.584491144000026,48.13819064900008,09162000
172490,9,1,62,0,2018,2,13,7,3,5,3,0,1,0,1,0,0,0.0,0,694852.538,5331721.561,11.61773446600006,48.10892505900006,09162000
172491,9,1,62,0,2018,2,9,7,3,5,3,0,1,1,1,0,0,0.0,0,691728.8744,5334687.4862,11.577148126000054,48.13653031900003,09162000
172493,9,1,62,0,2018,2,18,7,3,3,2,2,1,1,1,0,0,0.0,0,686230.7722,5334375.2048,11.503182395000067,48.13535619400005,09162000
172494,9,1,62,0,2018,2,0,7,3,1,7,2,1,1,1,0,0,0.0,0,691538.882,5338354.8956,11.576247551000051,48.16954964500008,09162000
172526,9,1,62,0,2018,1,7,4,3,2,6,1,0,0,1,0,0,0.0,0,680978.2219,5339554.3391,11.434851614000024,48.18342589100007,09162000
172538,9,1,62,0,2018,2,10,6,3,5,3,0,1,0,1,0,0,0.0,0,689532.636,5331892.5393,11.546414751000045,48.11206698500007,09162000
172539,9,1,62,0,2018,2,19,6,3,3,7,2,1,0,1,0,0,0.0,0,689774.6543,5333399.4839,11.55033370600006,48.12553945800005,09162000
172540,9,1,62,0,2018,2,16,6,2,3,2,0,0,1,0,0,0,1.0,0,690371.2091,5333495.6232,11.55838532100006,48.12622544900006,09162000
172541,9,1,62,0,2018,2,14,6,3,5,2,0,1,1,1,0,0,0.0,0,692671.1606,5334187.3441,11.589574409000022,48.13175056600005,09162000
172542,9,1,62,0,2018,2,18,6,3,0,6,2,1,0,1,0,0,0.0,1,694916.5031,5336701.8829,11.620871114000067,48.15366645800003,09162000
172543,9,1,62,0,2018,2,15,6,3,5,4,0,0,0,1,1,0,0.0,0,684398.233,5335410.318,11.47902292200007,48.14519397700008,09162000
172544,9,1,62,0,2018,2,14,6,3,1,6,0,0,0,1,0,0,0.0,0,688212.4706,5338371.0851,11.531559337000033,48.17068882000007,09162000
172545,9,1,62,0,2018,2,17,6,3,6,4,2,1,0,1,1,0,0.0,0,688958.0917,5336771.2921,11.540867422000076,48.156088545000046,09162000
172546,9,1,62,0,2018,2,1,6,3,5,3,2,1,0,1,0,0,0.0,0,686408.9597,5337547.6948,11.506964419000042,48.16381942700008,09162000
172547,9,1,62,0,2018,2,10,6,3,5,2,0,0,0,1,0,0,0.0,0,690450.7183,5334742.1696,11.560009924000042,48.137405615000034,09162000
172594,9,1,62,0,2018,2,10,5,3,5,7,0,1,0,1,0,0,0.0,1,693617.782,5334661.8868,11.60249944800006,48.13572835400004,09162000
172597,9,1,62,0,2018,2,7,5,3,6,4,1,1,0,1,1,0,0.0,0,693746.725,5332076.2732,11.60305554000007,48.11245041300003,09162000
172599,9,1,62,0,2018,2,15,5,2,5,3,0,1,0,1,0,0,0.0,0,688183.501,5327360.225,11.52630971700006,48.071729324000046,09162000
172601,9,1,62,0,2018,2,10,5,3,6,7,0,2,0,1,1,0,0.0,0,687919.5654,5332491.6498,11.52502868600004,48.11792992000005,09162000
172610,9,1,62,0,2018,2,11,2,3,5,2,0,0,0,1,0,0,0.0,0,692723.3667,5340438.5013,11.593107167000028,48.18791841700005,09162000
172612,9,1,62,0,2018,2,11,2,3,1,5,0,0,1,0,0,0,0.0,1,686795.4893,5339515.9351,11.513022395000064,48.181397023000045,09162000
172614,9,1,62,0,2018,2,7,2,3,4,7,2,1,0,1,0,0,0.0,0,695412.6265,5335122.3921,11.626809810000054,48.139318564000064,09162000
172616,9,1,62,0,2018,2,20,2,3,3,2,2,1,1,1,0,0,0.0,0,692214.858,5337115.3697,11.584769860000051,48.15820503300006,09162000
172618,9,1,62,0,2018,2,17,2,3,2,6,0,0,0,1,0,0,0.0,0,692561.8642,5335439.3013,11.588672960000054,48.14303595700005,09162000
172620,9,1,62,0,2018,2,9,2,3,6,7,0,0,0,0,1,0,0.0,1,692830.9339,5334320.2807,11.591779711000072,48.13289698400007,09162000
172622,9,1,62,0,2018,2,11,2,3,3,7,0,0,1,1,0,0,0.0,0,695738.3258,5334181.2936,11.630750792000072,48.13076035700004,09162000
172657,9,1,62,0,2018,2,14,4,3,0,2,0,1,1,1,0,0,0.0,0,691223.551,5336442.496,11.571151051000072,48.15245620300004,09162000
172660,9,1,62,0,2018,2,12,4,2,5,3,0,1,1,1,0,0,0.0,0,697252.7428,5334075.8719,11.651033462000044,48.12934539500003,09162000
172662,9,1,62,0,2018,2,6,4,3,5,2,2,0,1,1,0,0,0.0,0,690574.0005,5340899.3495,11.564424300000042,48.19270891800005,09162000
172664,9,1,62,0,2018,2,15,4,2,5,3,0,1,1,1,0,0,0.0,0,689694.3329,5332084.0231,11.548670122000033,48.11373992200004,09162000
172665,9,1,62,0,2018,2,20,4,3,6,4,2,2,0,1,1,0,0.0,0,686299.2319,5335777.548,11.504715172000031,48.14794092200003,09162000
172667,9,1,62,0,2018,2,7,4,3,6,4,1,0,0,1,1,0,0.0,0,687194.3536,5339641.4164,11.518438357000036,48.182407486000045,09162000
172669,9,1,62,0,2018,2,18,4,3,1,1,2,2,0,1,0,0,1.0,0,690400.0335,5342904.6632,11.562985310000045,48.21078457500005,09162000
172671,9,1,62,0,2018,2,12,4,3,1,2,0,1,1,1,0,0,0.0,0,691983.3493,5332409.9642,11.57953918800007,48.11598356000008,09162000
172672,9,1,62,0,2018,2,8,4,3,5,3,0,0,0,1,0,0,0.0,0,695907.7604,5338159.4823,11.634856317000072,48.16646194700007,09162000
172700,9,1,62,0,2018,2,22,1,3,5,2,2,1,1,1,0,0,0.0,0,691471.5568,5334335.655,11.57353484600003,48.13344557200003,09162000
172702,9,1,62,0,2018,2,21,1,3,0,3,2,1,0,1,0,0,0.0,1,692440.1231,5334854.0595,11.586773634000052,48.137812764000046,09162000
172704,9,1,62,0,2018,2,13,1,3,5,3,0,0,0,1,0,0,0.0,0,686489.2735,5338343.7688,11.50839257800004,48.17095122000006,09162000
172706,9,1,62,0,2018,2,16,1,3,1,7,0,1,0,1,0,0,0.0,1,689915.0076,5342614.345,11.556333151000048,48.20832053400005,09162000
172709,9,1,62,0,2018,2,20,1,3,6,2,2,1,0,1,1,0,0.0,0,690738.844,5340287.0058,11.566365185000052,48.18715578000007,09162000
172712,9,1,62,0,2018,2,2,1,3,5,3,2,0,0,1,0,0,0.0,0,692658.5487,5332508.8591,11.588646441000035,48.11666850300003,09162000
172713,9,1,62,0,2018,2,12,1,3,5,3,0,0,0,1,0,0,0.0,0,690667.4214,5336566.8531,11.563736942000048,48.15374087600003,09162000
172750,9,1,62,0,2018,2,13,7,3,1,5,0,0,0,1,0,0,0.0,0,689750.7938,5335638.17,11.55101057500002,48.14566799100004,09162000
172753,9,1,62,0,2018,2,23,7,3,2,6,2,1,0,1,0,0,0.0,0,689434.1059,5337210.8181,11.54745739200007,48.15989740400005,09162000
172756,9,1,62,0,2018,2,20,7,3,5,3,2,1,0,1,0,0,0.0,0,687406.5162,5339598.4356,11.521270885000035,48.18195862200008,09162000
172757,9,1,62,0,2018,2,15,7,3,5,5,0,0,0,1,0,0,0.0,0,684868.2564,5332323.1266,11.483996225000055,48.117308311000045,09162000
172761,9,1,62,0,2018,2,16,7,3,0,5,0,0,0,1,0,0,0.0,0,692204.0905,5337042.1055,11.58459212200006,48.15754980500003,09162000
172764,9,1,62,0,2018,2,16,7,3,2,6,0,0,0,1,0,0,0.0,0,686529.6137,5337790.5898,11.508691978000058,48.16596725100004,09162000
172765,9,1,62,0,2018,2,21,7,3,4,2,2,0,0,1,0,0,0.0,0,694450.092,5333028.306,11.61292947100003,48.12079259300003,09162000
172767,9,1,62,0,2018,2,18,7,3,6,6,1,1,1,0,1,0,0.0,0,690180.1539,5335380.5672,11.556661878000057,48.14322445000005,09162000
172770,9,1,62,0,2018,2,13,7,3,6,4,0,0,0,1,1,0,0.0,0,691992.5063,5334905.8183,11.58078645300003,48.13841317000004,09162000
172775,9,1,62,0,2018,2,15,3,3,5,3,0,0,1,1,0,0,0.0,0,692361.8776,5340445.6589,11.588251701000049,48.18809231500006,09162000
172778,9,1,62,0,2018,2,12,3,2,2,7,0,0,0,1,0,0,0.0,0,690242.2233,5338991.6725,11.559110219000049,48.17566235400005,09162000
172781,9,1,62,0,2018,2,15,3,3,5,3,0,0,0,1,0,1,0.0,0,695763.127,5334000.9826,11.631000924000034,48.12913218800003,09162000
172783,9,1,62,0,2018,2,8,3,2,5,3,0,0,1,1,0,0,0.0,0,691766.2624,5332188.5548,11.576525852000032,48.11405896100007,09162000
172784,9,1,62,0,2018,2,15,3,3,6,7,0,0,0,1,1,0,0.0,0,692712.0355,5334122.8785,11.590094045000058,48.13115878900004,09162000
172785,9,1,62,0,2018,2,17,3,3,3,7,0,0,0,1,0,0,0.0,0,686213.1581,5335283.1489,11.50334285200006,48.14352228800004,09162000
172788,9,1,62,0,2018,2,18,3,3,3,6,2,0,0,1,0,0,0.0,1,693568.1489,5340323.6897,11.604409297000077,48.18662968300004,09162000
172816,9,1,62,0,2018,2,19,6,3,0,7,2,0,0,1,0,0,0.0,0,691585.4256,5335565.5229,11.575616957000022,48.144465198000034,09162000
172817,9,1,62,0,2018,2,16,6,3,0,5,0,1,0,1,0,0,0.0,0,686542.6815,5339578.8651,11.509652302000063,48.18203692700007,09162000
172819,9,1,62,0,2018,2,15,6,3,0,1,0,0,1,0,0,0,0.0,0,693959.7521,5335091.4445,11.607286687000055,48.13948493400005,09162000
172821,9,1,62,0,2018,2,6,6,3,6,2,2,1,0,1,1,0,0.0,0,688562.8895,5332407.6215,11.533626965000051,48.116984485000046,09162000
172824,9,1,62,0,2018,2,11,6,3,1,7,0,1,0,1,0,0,0.0,1,688195.1727,5332358.7706,11.528669570000034,48.11665417900008,09162000
172826,9,1,62,0,2018,2,10,6,3,1,6,0,1,0,1,0,0,0.0,0,687446.26,5340559.022,11.522228896000058,48.19058081000003,09162000
172830,9,1,62,0,2018,2,16,6,3,6,4,0,1,0,1,1,0,0.0,0,691774.6651,5332076.3142,11.576588162000064,48.113047624000046,09162000
172831,9,1,62,0,2018,2,17,3,3,5,3,0,1,0,1,0,0,0.0,0,690435.538,5340245.411,11.56226983600004,48.18687292800007,09162000
172833,9,1,62,0,2018,2,8,3,3,5,2,0,2,0,1,0,0,0.0,0,686771.8237,5336943.8066,11.511574479000046,48.15828501500005,09162000
172835,9,1,62,0,2018,2,12,3,3,5,3,0,1,0,1,0,0,0.0,0,692621.524,5334814.2872,11.589191451000032,48.13740041600005,09162000
172837,9,1,62,0,2018,2,7,3,3,6,4,0,1,0,0,1,0,0.0,1,692402.0661,5334202.1037,11.585968164000064,48.13196462300005,09162000
172838,9,1,62,0,2018,2,14,3,3,5,3,0,0,0,1,0,0,0.0,0,692319.613,5334236.4102,11.584876613000064,48.13229788300004,09162000
172840,9,1,62,0,2018,2,9,3,3,5,3,0,2,0,1,0,0,0.0,1,691656.3738,5341401.8008,11.579200575000073,48.19689913800005,09162000
172843,9,1,62,0,2018,2,11,3,3,5,3,0,1,0,1,0,0,0.0,0,687562.8446,5329884.5133,11.51909422600005,48.09460134000005,09162000
172844,9,1,62,0,2018,2,8,3,3,4,2,0,1,0,1,0,0,0.0,0,696994.8025,5331821.9877,11.646529299000065,48.109168743000055,09162000
172845,9,1,62,0,2018,2,9,3,3,5,3,0,1,0,1,0,0,0.0,0,687433.6342,5332802.3127,11.51864247100002,48.12086546700005,09162000
172870,9,1,62,0,2018,2,11,5,3,1,5,0,0,1,1,0,0,0.0,0,691414.132,5335093.4467,11.573104346000036,48.14027379400005,09162000
172872,9,1,62,0,2018,2,18,5,3,5,3,2,1,0,1,0,0,0.0,0,689358.9553,5333643.6695,11.544861445000038,48.12785800600005,09162000
172874,9,1,62,0,2018,2,7,5,3,2,6,0,0,0,1,0,0,0.0,0,690146.6493,5334563.5224,11.555847149000044,48.13589086200005,09162000
172877,9,1,62,0,2018,2,21,5,3,5,3,2,1,1,1,0,0,0.0,0,690432.4727,5337040.4439,11.560793016000048,48.15806787700007,09162000
172879,9,1,62,0,2018,2,18,5,3,6,4,2,1,0,1,1,0,0.0,0,690413.7532,5334741.5279,11.55951327200006,48.13741090900004,09162000
172880,9,1,62,0,2018,2,13,5,3,5,3,0,0,1,1,0,0,0.0,0,686912.4064,5334822.6183,11.512531653000051,48.13917785300004,09162000
172882,9,1,62,0,2018,2,18,5,3,6,4,2,1,0,1,1,0,0.0,0,698277.9749,5331765.903,11.663722774000064,48.10826657900003,09162000
172884,9,1,62,0,2018,2,15,5,3,0,6,0,1,0,1,0,0,0.0,1,690476.0117,5333442.1029,11.559768380000037,48.12571305900008,09162000
172886,9,1,62,0,2018,2,18,5,3,2,6,2,1,0,1,0,0,0.0,0,691213.1146,5338098.0226,11.571754970000027,48.16733899000008,09162000
172909,9,1,62,0,2018,2,16,2,3,6,4,0,1,1,0,1,0,0.0,1,692194.8133,5334334.088,11.583245071000022,48.13321349100005,09162000
172912,9,1,62,0,2018,2,15,2,3,4,7,0,1,0,1,0,0,0.0,0,697139.698,5334121.448,11.649536934000023,48.129790023000055,09162000
172915,9,1,62,0,2018,2,13,2,2,6,7,0,0,0,1,1,0,0.0,0,690640.3622,5335217.7154,11.562769309000032,48.14162301500005,09162000
172917,9,1,62,0,2018,2,9,2,3,0,1,0,2,1,0,0,0,0.0,0,692985.1035,5332104.1892,11.592846404000056,48.11293254200007,09162000
172918,9,1,62,0,2018,2,10,2,3,6,2,0,0,0,1,1,0,0.0,0,694548.7045,5335451.4417,11.615359542000022,48.14254064500005,09162000
172968,9,1,62,0,2018,2,20,4,3,5,3,2,1,0,1,0,0,0.0,0,688543.7057,5339020.6458,11.536298197000065,48.176428962000045,09162000
172969,9,1,62,0,2018,2,9,4,3,4,2,0,1,0,1,0,0,0.0,0,682188.6898,5334908.2068,11.449131628000032,48.14131725300007,09162000
172971,9,1,62,0,2018,2,9,4,3,5,2,0,0,0,1,0,0,0.0,0,694557.1252,5342645.6784,11.618765365000058,48.20719638500003,09162000
172972,9,1,62,0,2018,2,15,4,3,5,3,0,0,1,1,0,0,0.0,0,687885.0657,5329959.1257,11.523450359000035,48.09517706600008,09162000
172974,9,1,62,0,2018,2,13,4,3,6,2,0,0,0,1,1,0,0.0,0,693686.4102,5340329.2007,11.606001277000075,48.186643168000046,09162000
172976,9,1,62,0,2018,2,9,4,3,5,3,0,0,0,1,0,0,0.0,0,688543.606,5339015.833,11.536294723000026,48.176385734000064,09162000
172978,9,1,62,0,2018,2,9,4,3,9,1,0,0,0,1,0,0,0.0,0,690632.148,5340918.15,11.565214377000077,48.19286044400008,09162000
172981,9,1,62,0,2018,2,14,4,3,5,2,0,0,1,1,0,0,0.0,0,690722.2419,5340374.0984,11.566181142000062,48.18794354100004,09162000
172984,9,1,62,0,2018,2,9,4,3,4,2,0,0,0,1,0,0,0.0,0,698564.8987,5335292.2547,11.669215713000028,48.13986931900007,09162000
172985,9,1,62,0,2018,2,19,4,3,6,1,2,0,0,1,1,0,0.0,0,690604.7061,5337297.6103,11.563221893000048,48.16032766700005,09162000
172991,9,1,62,0,2018,2,14,1,3,3,2,0,0,0,1,0,0,0.0,1,686766.622,5336947.482,11.511506214000065,48.15831957800003,09162000
172993,9,1,62,0,2018,2,8,1,3,8,7,0,1,0,1,0,0,0.0,0,688655.9738,5333153.3022,11.535206388000065,48.12365922800007,09162000
172994,9,1,62,0,2018,2,5,1,2,6,4,2,1,0,1,1,0,0.0,0,689916.7842,5335304.9316,11.55309121700003,48.14262330700007,09162000
173017,9,1,62,0,2018,2,10,7,3,5,3,0,1,0,1,0,0,0.0,0,697734.322,5336798.467,11.65876270900003,48.153664684000034,09162000
173019,9,1,62,0,2018,2,16,7,3,2,6,0,1,0,1,0,0,0.0,1,693610.507,5341830.1194,11.605665424000051,48.20015591900005,09162000
173021,9,1,62,0,2018,2,11,7,3,8,6,0,1,0,1,0,0,0.0,0,691953.6853,5340397.6693,11.582743536000066,48.18778447500006,09162000
173023,9,1,62,0,2018,2,1,7,3,3,7,2,1,1,1,0,0,0.0,0,690214.3969,5335236.3546,11.557057325000072,48.14191803200004,09162000
173024,9,1,62,0,2018,2,14,7,3,5,3,0,2,0,1,0,0,0.0,0,684005.6443,5339652.9418,11.475585637000052,48.18344258900004,09162000
173026,9,1,62,0,2018,2,17,7,3,9,1,0,2,0,1,0,0,0.0,0,693191.7712,5331832.7577,11.595497193000028,48.11043032400005,09162000
173049,9,1,62,0,2018,2,9,3,3,3,2,0,0,1,1,0,0,0.0,0,689750.5955,5334564.6741,11.55052960000006,48.13601942700007,09162000
173051,9,1,62,0,2018,2,8,3,3,6,2,0,0,0,1,1,0,0.0,0,690738.5891,5342754.1478,11.567470212000046,48.20933012400008,09162000
173052,9,1,62,0,2018,2,17,3,3,0,3,2,0,1,1,0,0,0.0,0,690381.8676,5336151.9533,11.559715739000069,48.15009731700008,09162000
173054,9,1,62,0,2018,2,13,3,3,4,6,0,0,1,1,0,0,0.0,1,693567.499,5333835.3573,11.60144880100006,48.12831505600008,09162000
173079,9,1,62,0,2018,2,17,7,3,6,4,0,0,0,1,1,0,0.0,0,690630.5481,5334748.0824,11.562427309000045,48.13740491400006,09162000
173080,9,1,62,0,2018,2,19,7,3,2,6,2,0,0,1,0,0,0.0,0,691751.5897,5335409.9284,11.577778404000073,48.14301667900003,09162000
173082,9,1,62,0,2018,2,7,7,3,2,5,0,0,0,1,0,0,0.0,0,690631.0135,5340927.7612,11.56520344200004,48.19294716900004,09162000
173101,9,1,62,0,2018,2,12,4,3,5,3,0,0,0,1,0,0,0.0,0,689350.1443,5333635.8573,11.544739681000069,48.127790410000046,09162000
173103,9,1,62,0,2018,2,6,4,3,5,2,0,1,0,1,0,0,0.0,1,690271.1465,5335643.9998,11.558001582000031,48.145564972000045,09162000
173104,9,1,62,0,2018,2,9,4,3,2,6,0,0,0,1,0,0,0.0,0,690180.0214,5333733.4025,11.555924723000032,48.12841975900005,09162000
173106,9,1,62,0,2018,2,20,4,2,6,4,2,0,0,1,1,0,0.0,0,694474.7941,5333722.5342,11.613577776000056,48.12702451000007,09162000
173109,9,1,62,0,2018,2,8,4,2,5,3,0,0,0,1,0,1,0.0,0,696950.929,5334177.5316,11.647028629000031,48.13035250200005,09162000
173110,9,1,62,0,2018,2,8,4,3,5,7,0,1,0,1,0,0,0.0,0,692308.7473,5337525.1506,11.586216320000062,48.161859658000026,09162000
173130,9,1,62,0,2018,2,6,6,3,0,5,0,0,0,1,0,0,0.0,1,688549.31,5336331.0462,11.535181177000029,48.15225289000006,09162000
173131,9,1,62,0,2018,2,9,6,3,9,7,0,1,0,1,0,0,0.0,0,687068.4987,5339562.2588,11.51671200100003,48.18173306900008,09162000
173133,9,1,62,0,2018,2,20,6,3,5,3,2,1,0,1,0,0,0.0,0,687565.8503,5331572.202,11.519876312000063,48.109769938000056,09162000
173134,9,1,62,0,2018,2,13,6,2,0,2,0,0,0,0,0,1,0.0,0,689568.2555,5335067.3212,11.54830491100006,48.14059159200008,09162000
173136,9,1,62,0,2018,2,10,6,3,1,6,0,1,0,1,0,0,0.0,0,691343.8203,5329878.3452,11.569820059000053,48.09342194800007,09162000
173138,9,1,62,0,2018,2,12,6,3,2,6,0,2,0,1,0,0,0.0,0,691257.3258,5339110.2882,11.572804353000038,48.17642376800006,09162000
173183,9,1,62,0,2018,2,18,3,3,0,7,2,0,0,0,0,0,0.0,1,688358.3337,5341108.8962,11.534732992000045,48.19525330300007,09162000
173184,9,1,62,0,2018,2,17,3,2,0,7,1,0,0,1,0,0,0.0,0,694207.7472,5332768.6036,11.609558166000056,48.11853244000008,09162000
173186,9,1,62,0,2018,2,15,3,3,6,2,0,0,0,1,0,0,0.0,1,690529.5159,5334976.8412,11.561172989000056,48.13949124900006,09162000
173187,9,1,62,0,2018,2,17,3,3,1,6,0,0,0,1,0,0,0.0,0,686234.6819,5338495.8928,11.505038205000062,48.17239320400006,09162000
173190,9,1,62,0,2018,2,7,3,3,5,2,0,2,1,1,0,0,0.0,0,688239.3522,5330225.48,11.528321367000046,48.09746658100005,09162000
173195,9,1,62,0,2018,2,9,3,3,5,7,0,0,0,1,0,0,0.0,1,690283.0867,5334945.3096,11.557849729000054,48.13928158300007,09162000
173196,9,1,62,0,2018,2,11,5,3,1,7,0,1,0,0,0,0,0.0,1,691355.4891,5336210.1057,11.572818728000072,48.15032782900005,09162000
173197,9,1,62,0,2018,2,8,5,3,6,2,0,0,0,1,1,0,0.0,0,696632.3113,5333201.3838,11.642300784000042,48.12167796800003,09162000
173198,9,1,62,0,2018,2,15,3,3,1,5,0,0,0,1,0,0,0.0,1,690628.6155,5332884.7006,11.561567799000043,48.12065745600006,09162000
173199,9,1,62,0,2018,2,14,5,3,5,3,0,1,1,1,0,0,0.0,0,691214.8032,5340137.6066,11.572695213000031,48.185669921000056,09162000
173200,9,1,62,0,2018,2,17,3,3,5,3,0,1,0,1,0,0,0.0,0,692575.8292,5338024.0082,11.590030166000076,48.16626241700004,09162000
173201,9,1,62,0,2018,2,6,5,2,5,3,2,0,1,1,0,0,0.0,0,686059.4214,5339758.4052,11.503235830000053,48.18379239000007,09162000
173204,9,1,62,0,2018,2,15,5,3,4,2,0,1,0,1,0,0,0.0,0,683142.5909,5337542.9676,11.463076350000051,48.164726278000046,09162000
173206,9,1,62,0,2018,2,9,5,3,2,6,0,1,0,1,0,0,0.0,0,687346.0425,5334972.5689,11.518420846000026,48.14039812400006,09162000
173208,9,1,62,0,2018,2,14,5,3,2,6,0,0,0,1,0,0,0.0,0,696642.9908,5338044.8884,11.64468088500007,48.165205058000026,09162000
173248,9,1,62,0,2018,2,20,2,3,6,4,2,1,0,1,1,0,0.0,0,686440.3338,5329818.9904,11.504004515000076,48.09434176800005,09162000
173249,9,1,62,0,2018,2,16,2,3,5,3,0,0,0,1,0,0,0.0,1,700467.4355,5331924.4222,11.693177590000062,48.10900596300007,09162000
173252,9,1,62,0,2018,2,22,2,3,0,7,2,2,1,0,0,0,0.0,0,691420.287,5334955.9371,11.573125195000046,48.13903602200003,09162000
173257,9,1,62,0,2018,2,8,2,2,5,3,0,0,0,1,0,0,0.0,1,689973.8572,5337226.6121,11.554715396000065,48.159878330000026,09162000
173259,9,1,62,0,2018,2,16,2,3,5,6,0,0,0,1,0,0,0.0,0,694447.2086,5333043.9382,11.61289789700004,48.12093397000007,09162000
173260,9,1,62,0,2018,2,15,2,3,6,4,0,2,0,1,1,0,0.0,0,689652.8884,5343484.5478,11.553197602000068,48.21622020700005,09162000
173277,9,1,62,0,2018,2,8,4,3,4,7,0,1,0,1,0,0,0.0,0,693518.521,5332382.2662,11.60013165500004,48.11526997400006,09162000
173280,9,1,62,0,2018,2,7,4,3,0,7,0,2,1,1,0,0,0.0,0,691009.93,5335895.563,11.568036311000071,48.147604613000055,09162000
173282,9,1,62,0,2018,2,8,4,3,5,3,0,2,0,1,0,0,0.0,0,694287.6981,5335846.0612,11.612034627000073,48.14616708300008,09162000
173284,9,1,62,0,2018,2,0,4,3,6,2,2,1,0,1,1,0,0.0,0,692312.3821,5334227.0928,11.58477532300003,48.13221632500006,09162000
173321,9,1,62,0,2018,2,16,1,3,4,6,0,0,0,1,0,0,0.0,0,687504.2009,5331051.8794,11.518820228000038,48.10511126600005,09162000
173322,9,1,62,0,2018,2,16,1,3,6,7,0,0,0,1,1,0,0.0,0,701432.2023,5334682.6314,11.70742695100006,48.13348949700003,09162000
173323,9,1,62,0,2018,2,14,1,3,5,3,0,0,0,1,0,0,0.0,0,692093.1603,5331206.5061,11.580471147000026,48.10513391400008,09162000
173342,9,1,62,0,2018,3,17,5,3,6,2,0,0,0,1,1,0,0.0,0,691128.6491,5334775.2384,11.569127921000074,48.13749958200003,09162000
173344,9,1,62,0,2018,3,8,5,3,5,3,0,0,1,1,0,0,0.0,0,696452.7831,5336994.6642,11.64164059600006,48.15582511900004,09162000
173345,9,1,62,0,2018,3,6,5,3,5,3,1,0,0,1,0,0,0.0,0,693664.534,5331102.478,11.60151041200004,48.10372320000005,09162000
173346,9,1,62,0,2018,3,6,5,3,0,3,0,0,0,0,0,1,0.0,1,688410.08,5334308.4448,11.53241607800004,48.134114683000064,09162000
173347,9,1,62,0,2018,3,19,5,3,2,6,2,0,1,1,0,0,0.0,0,691680.706,5336173.9539,11.577170480000063,48.14990498100008,09162000
173351,9,1,62,0,2018,3,13,5,3,5,3,0,0,0,1,0,0,0.0,0,686536.166,5336331.5252,11.508140268000034,48.15285081200005,09162000
173354,9,1,62,0,2018,3,8,5,3,5,3,0,0,1,1,0,0,0.0,0,693757.2347,5332075.4398,11.603196212000055,48.11243972500006,09162000
173356,9,1,62,0,2018,3,15,5,3,5,3,0,0,1,1,0,0,0.0,0,688742.261,5334292.09,11.536869135000074,48.13386925800006,09162000
173375,9,1,62,0,2018,3,20,1,2,5,3,2,0,0,1,0,0,0.0,0,699769.446,5334844.023,11.685179275000053,48.13546400700005,09162000
173377,9,1,62,0,2018,3,15,1,3,3,2,0,0,1,1,0,0,0.0,0,688108.7681,5333892.0852,11.528186418000075,48.13046148600006,09162000
173379,9,1,62,0,2018,3,17,1,2,5,3,0,1,0,1,0,0,0.0,1,695770.0406,5332837.964,11.63055960500003,48.11867743500005,09162000
173381,9,1,62,0,2018,3,18,1,3,4,2,1,0,0,1,0,0,0.0,0,696868.5909,5335237.444,11.64641303700006,48.139903796000056,09162000
173383,9,1,62,0,2018,3,10,1,3,6,4,0,0,0,1,1,0,0.0,0,686244.4041,5339035.2889,11.50540518200006,48.17723861000008,09162000
173414,9,1,62,0,2018,3,8,4,3,5,3,0,0,0,1,0,0,0.0,0,692278.1752,5338247.6237,11.586132239000053,48.16836231400004,09162000
173416,9,1,62,0,2018,3,8,4,3,0,6,0,0,0,1,0,1,0.0,0,688666.5074,5337892.7955,11.537447959000076,48.16625530400006,09162000
173418,9,1,62,0,2018,3,13,4,2,0,7,0,0,0,0,0,0,0.0,1,684495.9806,5334595.9901,11.47998294300004,48.13784603000005,09162000
173419,9,1,62,0,2018,3,20,7,3,6,4,2,0,0,1,1,0,0.0,0,688540.3122,5339634.7484,11.53652504100006,48.18194957200007,09162000
173420,9,1,62,0,2018,3,7,4,3,5,3,0,0,1,1,0,0,0.0,0,696780.7971,5332477.5308,11.643959844000053,48.11512653200003,09162000
173421,9,1,62,0,2018,3,12,7,3,1,5,0,1,0,0,0,0,0.0,1,690540.4574,5335200.5033,11.561419985000043,48.14149824000003,09162000
173422,9,1,62,0,2018,3,13,7,3,5,2,0,1,0,1,0,0,0.0,0,687314.157,5334818.038,11.517924685000024,48.139018546000045,09162000
